date,total_cases,pop,areaidx,polyid_city,yearx,urban,transportation,Cropland,Forest,Grassland,Shrub,elevation,in_migration,in_migration_norm,out_migration,out_migration_norm2,Tmean,Precipitation,Rh,Sun,cityid,countyid,year,month,logpop,polyid,cityx,Tmean_1m,Precipitation_1m,Rh_1m,Sun_1m,Tmean_2m,Precipitation_2m,Rh_2m,Sun_2m,Tmean_3m,Precipitation_3m,Rh_3m,Sun_3m,Tmean_4m,Precipitation_4m,Rh_4m,Sun_4m,Tmean_5m,Precipitation_5m,Rh_5m,Sun_5m,Tmean_6m,Precipitation_6m,Rh_6m,Sun_6m,Rh_06m,Sun_01m,Precipitation_02m,urban_log,transportation_log,out_migration_g,in_migration_g,Cropland_log,Grassland_g,Shrub_g,elevation_g,Precipitation_02m_log,Tmean_1m_g,Rh_3m_g,Sun_01m_g
2012/9/1,0,763.9,15,2,2,69.4,10661,489.2472,646.5429,0.0918,9.00E-04,163.217811,2.61188064,0.962174189,3.159299961,0.717764043,23.16751615,150.6010961,74.18990309,160.8400828,330200,330281,2012,9,-2.571903481,37,6,28.116371,275.2301293,76.45507378,200.0128189,29.16361709,71.16861522,71.47334574,273.152333,24.25842892,278.91368,83.54279641,83.88519002,20.64581923,209.2175599,75.54707534,149.6755528,17.53696935,127.39126,71.14305802,163.1916477,10.01874989,198.6709488,73.35810365,129.79484,75.10133658,180.4264509,165.6666135,4.254193263,9.274441297,0.715795964,0.962174189,6.194909754,0.072,9.00E-04,167.086052,5.115995491,28.1094771,83.24733558,179.1966463
2018/6/1,3,1125.4,7,1,8,77.4,16520.29,212.724,3747.5577,0.3888,0.1161,360.117794,4.1028408,0.408847849,4.596588,0.411201288,25.13423381,214.2508912,78.26088214,171.5162123,330100,330127,2018,6,-2.184446565,1,1,23.2073284,198.1421861,78.95502253,139.3076253,18.40208672,185.1158424,71.42560517,172.630004,13.1295967,109.9339142,75.72042867,144.6631518,5.971654351,58.08038476,73.57690787,119.6998388,4.569708318,124.5380993,79.04697344,82.36134722,7.068897274,68.6033523,70.94362152,131.8595576,75.41849162,155.4119188,199.1696399,4.361823927,9.712405131,0.410358747,0.413375416,5.364685463,0.3762,0.12195,354.979839,5.299165207,23.46422187,75.48253272,153.2510823
2018/7/1,0,244.4,55,10,8,61.5,15480.8,41.4108,904.6116,0.4194,0.0414,563.338489,0.661420916,0.759690002,0.503294284,0.561773973,29.13835855,118.2730284,74.60569857,219.6692855,331100,331125,2018,7,-3.711534145,29,5,25.93197473,195.8748238,78.83015534,130.2823373,24.69060528,224.2993486,77.77787289,146.8280319,19.73626235,170.6268998,73.12704133,133.2305266,14.86906306,110.4091433,75.38418929,138.2343214,8.30620963,46.00066533,71.77234114,122.9815666,7.503610807,101.111824,79.62189905,81.08599364,75.87417109,174.9758114,179.4824003,4.135166557,9.647420419,0.559872674,0.762450687,3.747403047,0.4194,0.036,563.338489,5.195633268,25.72661673,72.81342099,172.5024665
2020/5/1,0,662.7,48,9,10,61.98,13239,245.7009,1671.7203,0.1926,0.0792,419.073513,1.37817936,0.697084299,1.4905944,0.645614091,22.55333909,172.1376123,79.42630099,137.6306628,331000,331024,2020,5,-2.714017973,51,9,15.81981946,48.24249701,67.10708922,193.5347553,12.88565174,154.0559181,76.46213901,97.05619612,10.57615355,78.95502821,75.15122609,127.4519219,9.29137292,107.1591254,77.62996288,88.37321219,10.57842716,73.24223247,74.05718398,145.6345075,15.6875692,24.8189246,70.64901044,149.3356509,74.3547018,165.5827091,124.8120091,4.142817216,9.490997829,0.638839034,0.690448988,5.508176672,0.1728,0.0738,419.8709655,4.834788802,15.72707004,75.48253272,166.0176124
2018/4/1,1,648.8,50,9,8,63,13014.18,478.2735,1481.2353,0.2646,0.0306,207.043223,1.751233886,0.930566471,1.601842114,0.662522612,18.26227147,136.8190577,72.46738539,147.5220391,331000,331082,2018,4,-2.735215869,47,9,13.21361312,100.1731335,76.6347626,138.8389516,7.087353587,45.192759,70.51305791,123.2720895,6.55296498,128.2237748,77.28916632,81.54970126,8.857711278,37.24565865,67.78874559,125.8324956,14.79816206,138.286165,77.50746893,71.92271532,20.42557368,176.4841233,71.74733963,152.6655763,73.42113234,143.1804954,94.06165007,4.158883083,9.473871648,0.662728655,0.930566471,6.172271416,0.2745,0.036,203.561224,4.554525629,13.38002202,77.11403091,146.7052736
2015/4/1,0,213.9,52,10,5,56.4,15206.3,144.0639,2264.7249,0.1854,0.0405,462.848368,0.483336929,0.556239743,0.4825278,0.441494032,18.45509031,111.5256063,71.61405893,137.7214637,331100,331121,2015,4,-3.844831756,26,5,13.53247486,153.4102008,77.9949525,96.50593906,9.769192574,103.706851,75.87496245,91.61946007,8.378005368,61.0954961,71.42297643,130.5298706,7.806798913,23.87406685,66.612756,153.6526654,15.84542769,59.50208359,79.73012083,100.5019198,20.8535845,13.97002882,70.84145799,213.3887352,73.44161216,117.1137014,122.880886,4.050044303,9.629530855,0.436089918,0.565108529,4.977174335,0.1728,0.036,462.848368,4.819320507,13.38002202,71.14021505,119.9508454
2017/9/1,0,800.5,13,2,7,72.4,11236,357.6348,649.044,0.0297,9.00E-04,79.201771,2.09987424,0.459548681,1.983672,0.601837118,25.16622251,132.7192457,83.87390531,116.7820624,330200,330225,2017,9,-2.52510384,35,6,29.69624118,88.347698,76.80917302,246.9539401,30.27927267,57.73009392,72.58891032,281.5590676,23.49000737,344.3446006,85.74095576,77.05921418,21.7803807,94.25365206,75.35443179,200.1002005,17.31480067,161.4777627,71.2092303,185.7522158,10.74625071,161.6600593,75.07091388,119.8437079,77.23536005,181.8680013,92.93234587,4.295923936,9.326967184,0.606225897,0.459548681,5.882304601,0.0189,9.00E-04,71.046186,4.542574798,29.55605406,85.72078766,179.1966463
2015/9/1,0,213.9,53,10,5,56.4,15206.3,150.3072,1303.1694,0.603,0.009,502.769314,0.553856052,0.794214483,0.52028568,0.7706443,23.86485009,170.3850518,82.19357399,102.9264154,331100,331122,2015,9,-3.844831756,23,5,27.38841119,266.5201803,79.04554854,166.8977769,26.90648209,262.7141531,80.8502308,143.5974294,26.26041708,316.4045971,83.31414544,107.9031754,22.40376869,330.893826,80.06083444,89.26388598,18.45509031,111.5256063,71.61405893,137.7214637,13.53247486,153.4102008,77.9949525,96.50593906,79.29619209,134.9120962,233.2064617,4.050044303,9.629530855,0.764793515,0.793705726,5.019312207,0.6219,9.00E-04,502.769314,5.456203041,27.28398987,83.24733558,133.6002306
2015/3/1,0,545.4,35,7,5,64.5,12431.24,315.7857,247.8438,0.0126,9.00E-04,140.011614,1.843079226,0.530498677,1.0832904,0.436089918,12.53618805,149.0098374,74.48066899,103.7382571,330700,330703,2015,3,-2.908820902,15,4,8.597439331,115.9597067,72.69079689,101.3604746,7.41375257,64.52421916,67.56097522,120.065407,6.812101488,24.15818145,60.49498928,173.7653419,14.93913081,70.04377372,75.94751953,109.1785967,20.31656107,20.66017549,66.49987417,205.1186622,25.27261578,168.1311286,80.8228981,120.6661261,71.21396031,102.5493659,109.8312544,4.182050143,9.428048377,0.436089918,0.531532866,5.75822552,0.0189,9.00E-04,140.011614,4.708008814,8.843915617,60.59238893,100.1483795
2020/12/1,0,706.2,38,7,10,68.19,13215,93.186,1068.021,0.2304,0.0045,572.813251,1.147126181,0.167395114,1.216345123,0.311144368,8.202548935,25.3880355,69.98024325,95.98938216,330700,330727,2020,12,-2.650441888,17,4,15.93084424,29.58641526,72.28274841,140.1139158,19.40912348,24.02036848,70.23791549,139.2704347,23.46045531,195.3866794,77.67970972,101.2466917,29.77892158,120.0700123,66.82457478,229.6528385,27.96522721,243.5669366,79.89330296,124.438751,26.60023506,349.5818422,82.2407143,94.82366878,74.16274413,118.051649,26.33160641,4.236856344,9.489183496,0.312436282,0.16796771,4.545271551,0.2205,9.00E-04,572.813251,3.308043777,15.72707004,78.04507809,119.9508454
2014/1/1,0,495.6,27,6,4,62.1,9893.01,253.7298,570.771,0.0495,0.0063,116.869122,1.232975057,0.505438015,1.035676452,0.493744028,7.132056996,29.69249175,69.38210492,163.3280154,330600,330603,2014,1,-3.004571222,39,8,6.198551409,97.04451042,67.70432507,123.3919802,13.30204811,53.73751775,69.64290329,151.1434366,19.3221275,220.312033,73.17146827,145.0370343,25.00265301,35.58771787,71.85925677,178.4175879,30.56301654,198.3341925,64.79152102,236.5259321,31.31178312,17.72863124,59.2130849,305.2959416,67.96638061,143.3599978,60.15817331,4.14472077,9.199684803,0.488397369,0.512607748,5.540203376,0.0189,9.00E-04,116.869122,4.113463513,6.466127012,72.81342099,146.7052736
2015/1/1,0,901.8,7,1,5,75.3,16210.02,217.5399,3745.4733,0.4311,0.1674,360.117794,2.564776684,0.357710246,3.829476194,1,6.050383221,69.33262286,71.59455111,117.9158279,330100,330127,2015,1,-2.405947606,1,1,5.335723951,24.26757837,61.19570518,177.6510421,13.36168041,98.92878063,78.9487231,105.8670271,19.26481717,36.14403579,70.6199863,198.9597316,23.96939865,137.8248586,83.40363293,103.5614137,25.82353971,260.5541375,84.36491381,113.2481742,27.44481412,294.0708922,80.58307243,186.4899738,75.81579784,147.783435,64.17632729,4.334672938,9.693446537,1,0.357710246,5.386968607,0.4194,0.1674,354.979839,4.177096325,5.795795283,70.20986951,146.7052736
2019/11/1,0,691.1,40,7,9,68.7,13076,342.1368,544.1877,0.0063,9.00E-04,199.785967,2.0372508,0.492889733,1.899949587,0.450418413,14.94632298,22.49570549,68.35696484,147.3563698,330700,330782,2019,11,-2.672055841,21,4,20.58383604,78.09041899,70.98237699,159.1457947,25.34536034,79.7854963,67.7105728,209.5147564,28.92060999,182.5569495,70.41453944,232.652427,27.68827971,318.2297331,80.52526085,137.8355348,24.6066008,323.2779842,80.90615566,105.5970368,21.62838989,159.6029589,66.09480515,144.8444319,72.1415251,153.2510823,60.12387359,4.244200318,9.478610241,0.457776718,0.488635501,5.838129201,0.0189,9.00E-04,203.561224,4.11290252,20.32156853,70.20986951,153.2510823
2015/10/1,0,901.8,7,1,5,75.3,16210.02,217.5399,3745.4733,0.4311,0.1674,360.117794,7.900720142,0.760719666,4.6794384,0.541554674,18.70151128,118.5248072,78.19672998,150.4662316,330100,330127,2015,10,-2.405947606,1,1,22.82093371,136.1685166,80.16481353,122.1422172,26.51326523,229.99946,80.18476746,160.9166954,25.72915069,353.0648913,83.39859319,135.7709021,24.37061102,453.1447665,84.76305339,98.6412641,21.22086567,295.6478066,76.83437088,132.8208363,16.52871724,183.8323559,71.01961818,169.1005135,79.22313523,136.3042244,161.5642613,4.334672938,9.693446537,0.536984987,0.762450687,5.386968607,0.4194,0.1674,354.979839,5.091073378,22.65560618,83.24733558,133.6002306
2012/6/1,0,494.3,28,6,2,60.1,9587.19,569.8494,517.149,0.1899,0.0018,69.476453,2.17388448,0.692757365,2.01225384,0.662728655,24.64556475,266.8752785,82.00593574,83.90035499,330600,330604,2012,6,-3.007197752,40,8,21.28888271,173.1251809,73.16772079,149.9094192,18.55068785,133.6264756,67.85237785,157.4182772,10.37687258,232.1345983,71.67912399,123.9707236,4.797424499,99.73748233,75.88100496,56.07934171,4.604327073,125.0632744,77.37577198,48.35539334,6.435883723,34.87779795,69.47293668,113.4615957,73.91926743,116.9048871,191.2089783,4.112511866,9.168287412,0.662728655,0.690448988,6.347125427,0.1728,9.00E-04,71.046186,5.258583209,21.11270064,71.85307176,119.9508454
2012/9/1,0,763.9,11,2,2,69.4,10661,256.9563,329.049,0.1161,9.00E-04,82.268929,2.61188064,0.699050194,2.9604852,0.728797838,23.16751615,150.6010961,74.18990309,160.8400828,330200,330212,2012,9,-2.571903481,36,6,28.116371,275.2301293,76.45507378,200.0128189,29.16361709,71.16861522,71.47334574,273.152333,24.25842892,278.91368,83.54279641,83.88519002,20.64581923,209.2175599,75.54707534,149.6755528,17.53696935,127.39126,71.14305802,163.1916477,10.01874989,198.6709488,73.35810365,129.79484,75.10133658,180.4264509,165.6666135,4.254193263,9.274441297,0.738062589,0.690448988,5.552790191,0.1179,9.00E-04,71.046186,5.115995491,28.1094771,83.24733558,179.1966463
2011/2/1,0,493.4,31,6,1,59.3,9480,552.6846,1509.7536,0.1251,0.0036,167.086052,1.228648761,0.305791566,3.25870776,0.764793515,6.84637613,35.88901569,70.57143606,122.9768369,330600,330681,2011,2,-3.009020168,44,8,1.431313535,44.93996165,68.09512137,100.2874456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.6321413,NA,4.099332104,9.157045075,0.764793515,0.309868979,6.316595211,0.1179,9.00E-04,167.086052,NA,1.436389567,NA,113.3259995
2016/12/1,0,216.5,51,10,6,58,15364.5,153.1818,1266.6348,0.1665,0.027,389.937902,0.6229602,0.33225711,0.125994528,0,11.2410449,24.98923762,79.03010508,117.0200952,331100,331102,2016,12,-3.832749825,25,5,15.19307212,130.4777839,84.55654582,71.83371452,22.51531566,104.2653035,84.15018051,56.22349844,25.15465068,382.0844033,79.47026216,118.532935,29.34844799,100.1940767,72.79721661,222.2880812,29.61963256,81.09764008,74.98359589,224.8914343,26.10230065,389.637073,83.21604274,129.2577845,79.74342126,94.42690486,86.57744167,4.077537444,9.639880016,0,0.33534771,5.038132426,0.1728,0.0216,390.12338,4.47252345,14.93963892,79.73012083,94.06269957
2018/9/1,0,522.3,31,6,8,66.6,10137,600.8634,1449.5103,0.0405,9.00E-04,167.086052,1.232975057,0.344898962,1.280574,0.393178114,25.39735243,209.0281395,78.78083124,161.2773753,330600,330681,2018,9,-2.952098237,44,8,29.11205783,251.1224602,76.10510532,223.31669,29.23470621,115.113639,74.59585891,236.8741002,25.34110762,190.6059546,77.03227089,159.581397,23.46422187,196.4207545,75.47177159,138.3237343,18.81071492,117.318627,67.50412328,170.4053481,13.60631027,82.90289945,74.10692694,153.1219069,74.79955545,192.2970327,191.7547462,4.213607983,9.224046019,0.390373939,0.33534771,6.400030509,0.0189,9.00E-04,167.086052,5.261418636,28.93896169,77.11403091,192.3407359
2018/5/1,0,224.2,43,8,8,58,8409,478.9098,1133.9298,0.1071,0.009,354.979839,0.4804164,0.413375416,0.4658616,0.261901949,23.89335383,195.8156539,78.80141096,130.580795,330800,330803,2018,5,-3.797801861,38,7,18.90751966,244.534601,73.682312,143.0020621,13.97380601,165.6002408,75.58686371,135.8371012,6.939251257,63.25153211,71.98089754,118.6442443,5.707366553,102.204432,79.25455345,79.9368788,7.571040422,56.45115499,72.43903565,135.7146546,13.82292621,132.7697578,77.63828035,97.36453421,75.62619338,136.7914286,201.9834986,4.077537444,9.037176753,0.265245456,0.413375416,6.17359817,0.1179,9.00E-04,354.979839,5.313124688,18.74479219,71.85307176,139.6927838
2016/7/1,0,216.5,57,10,6,58,15364.5,45.1575,1873.0377,0.7074,0.0936,728.275011,0.64026936,0.73485808,0.503294284,0.595179553,29.61963256,81.09764008,74.98359589,224.8914343,331100,331127,2016,7,-3.832749825,24,5,26.10230065,389.637073,83.21604274,129.2577845,23.16193942,339.3237792,80.47841092,126.1015471,18.97052584,300.6989842,84.8002787,79.82158793,12.81533457,129.7456321,73.96099179,132.1171284,8.87699492,53.891512,73.92753387,136.6844398,7.57119973,163.098895,83.36825031,55.65568269,79.24787203,177.0746094,270.0194974,4.077537444,9.639880016,0.588605061,0.73485808,3.832059461,0.7011,0.0909,728.275011,5.602190765,25.72661673,84.79347038,179.1966463
2020/12/1,0,250.8,55,10,10,61.82,15804,43.7499,901.6155,0.4167,0.0441,563.338489,0.334160013,0.317925726,0.324731613,0.278220861,9.33550773,28.63207248,74.96103154,62.55374718,331100,331125,2020,12,-3.685684563,29,5,16.90108256,23.85253222,72.61728984,132.9317002,20.12281848,15.14142183,71.85358627,137.9557795,23.75368168,201.5539983,80.13137289,96.53606505,29.61879175,134.6774327,71.30919625,212.5697679,28.68953815,207.8341746,78.12369835,154.6820255,27.25375255,301.5283718,81.39452079,104.5568883,75.77009942,97.74272369,22.54200884,4.140273494,9.668081625,0.278220861,0.309868979,3.80108921,0.4194,0.0468,563.338489,3.158786436,17.20515142,79.73012083,100.1483795
2023/10/1,1,671.2,48,9,13,64.8,13298,247.2795,1669.3884,0.1719,0.0036,419.073513,1.532559716,0.793705726,1.65262889,0.728967416,20.83490452,45.7192664,67.22443066,169.0238726,331000,331024,2023,10,-2.701273217,51,9,26.85263515,69.21306822,83.19591542,215.889888,28.29136256,133.5809562,70.62744232,229.313362,29.12461028,146.7220102,75.66496954,228.4713322,25.93986518,135.5838406,83.95494643,153.0928518,21.63829757,86.61392314,80.86546286,86.99395093,17.19199813,101.7116741,76.83104893,117.2429717,76.90917374,192.4568803,82.83776361,4.186619838,9.495444123,0.738062589,0.793705726,5.514555128,0.1728,9.00E-04,419.8709655,4.428883546,26.56699551,75.48253272,192.3407359
2011/8/1,0,914.3,17,3,1,66.3,7735.13,192.7521,2378.196,0.2403,0.2934,420.668418,1.9992888,0.534279428,1.440168503,0.431255049,28.57840403,257.5807896,76.4518052,210.7309772,330300,330324,2011,8,-2.392181627,54,10,28.87168223,193.6456711,77.96013214,215.5723418,26.08066784,202.7289326,82.08717731,111.779984,20.84266913,129.6666236,78.15660571,129.5185932,17.06112587,78.95446304,71.81552742,155.7162316,10.86142703,72.61318138,65.12463187,130.2116466,8.865742962,64.92259198,73.74396805,122.9889875,75.04854967,213.1516595,217.9851311,4.209160237,8.953656842,0.436089918,0.531532866,5.266579507,0.2205,0.2934,419.8709655,5.389003833,28.93896169,78.04507809,212.4112326
2014/11/1,0,889.2,2,1,4,75.1,16024.48,421.803,384.6573,0.0414,9.00E-04,70.142276,3.443322729,0.512607748,2.418527265,0.483550177,13.36168041,98.92878063,78.9487231,105.8670271,330100,330110,2014,11,-2.42001819,7,1,19.26481717,36.14403579,70.6199863,198.9597316,23.96939865,137.8248586,83.40363293,103.5614137,25.82353971,260.5541375,84.36491381,113.2481742,27.44481412,294.0708922,80.58307243,186.4899738,24.06394797,304.8101252,78.47535671,118.548907,21.35450351,230.3102589,72.44802001,147.0937163,78.40624361,152.4133794,90.96589167,4.332048265,9.681935235,0.488397369,0.512607748,6.04690635,0.0189,9.00E-04,71.046186,4.521417766,19.56753976,84.10961485,153.2510823
